6JXD_C	8WG5_C	1.000	1.413E-15	9.819E-01	9.471E-01	1.000	0.964
6JXD_C	9D3K_C	1.000	1.591E-15	9.400E-01	9.854E-01	0.953	1.000
6JXD_C	2PYO_G	1.000	2.141E-15	9.863E-01	9.684E-01	1.000	0.982
6JXD_C	8X7K_C	1.000	1.591E-15	9.630E-01	9.810E-01	0.981	1.000
6JXD_C	8HR1_C	1.000	1.591E-15	9.764E-01	9.764E-01	0.991	0.991
6JXD_C	9V2V_O	1.000	1.255E-15	9.694E-01	9.694E-01	0.991	0.991
6JXD_C	8QKT_GGG	1.000	3.243E-15	9.563E-01	9.932E-01	0.963	1.000
6JXD_C	7EA5_C	1.000	8.794E-16	9.592E-01	9.771E-01	0.981	1.000
6JXD_C	8GRM_C	1.000	2.558E-15	9.798E-01	9.620E-01	0.991	0.972
6JXD_C	5F99_G	1.000	2.018E-15	9.821E-01	8.700E-01	1.000	0.884
6JXD_C	9IGX_C	1.000	2.272E-15	9.773E-01	9.510E-01	0.991	0.964
6JXD_C	6IY2_C	1.000	2.410E-15	9.828E-01	9.479E-01	1.000	0.964
6JXD_C	6Y5E_C	1.000	2.018E-15	9.724E-01	9.724E-01	0.991	0.991
6JXD_C	8GRQ_C	1.000	2.880E-15	9.824E-01	9.561E-01	1.000	0.973
6JXD_C	9BE6_C	1.000	2.714E-15	9.433E-01	9.793E-01	0.963	1.000
6JXD_C	6Y5E_G	1.000	2.558E-15	9.745E-01	9.656E-01	1.000	0.991
6JXD_C	8X7K_G	1.000	3.874E-15	9.669E-01	9.581E-01	0.991	0.981
6JXD_C	8U13_G	1.000	2.880E-15	9.620E-01	9.363E-01	0.991	0.964
6JXD_C	9D3S_C	1.000	4.111E-15	9.613E-01	9.793E-01	0.981	1.000
6JXD_C	6FQ5_C	1.000	3.651E-15	9.779E-01	9.518E-01	1.000	0.973
6JXD_C	7WLR_G	1.000	6.607E-15	9.699E-01	9.789E-01	0.991	1.000
6JXD_C	7CCQ_C	1.000	7.440E-15	9.371E-01	9.822E-01	0.953	1.000
6JXD_C	5WCU_C	1.000	7.440E-15	9.493E-01	9.761E-01	0.972	1.000
6JXD_C	9MU4_c	1.000	1.127E-14	9.679E-01	9.769E-01	0.981	0.991
6JXD_C	7YQK_C	1.000	8.377E-15	9.748E-01	9.319E-01	0.991	0.946
6JXD_C	7EA8_C	1.000	5.868E-15	9.481E-01	9.749E-01	0.972	1.000
6JXD_C	9D3T_C	1.000	1.269E-14	9.447E-01	9.807E-01	0.963	1.000
6JXD_C	9D3R_C	1.000	1.062E-14	9.504E-01	9.772E-01	0.972	1.000
6JXD_C	9D3Q_C	1.000	2.164E-14	8.789E-01	9.887E-01	0.888	1.000
6JXD_C	4X23_C	1.000	2.743E-14	9.416E-01	9.871E-01	0.953	1.000
6JXD_C	6MUP_G	1.000	1.609E-14	9.450E-01	9.625E-01	0.981	1.000
6JXD_C	9MU5_g	1.000	2.296E-14	9.565E-01	9.743E-01	0.981	1.000
6JXD_C	8XJV_L	1.000	1.429E-14	9.598E-01	7.942E-01	1.000	0.823
6JXD_C	9W6T_C	1.000	2.585E-14	9.263E-01	9.704E-01	0.953	1.000
6JXD_C	6R1T_G	1.000	2.164E-14	9.570E-01	9.233E-01	0.981	0.946
6JXD_C	8OL1_G	1.000	1.127E-14	9.337E-01	9.337E-01	0.981	0.981
6JXD_C	8JHG_G	1.000	2.911E-14	9.280E-01	8.657E-01	0.972	0.904
6JXD_C	9D3N_C	1.000	3.122E-13	8.426E-01	9.892E-01	0.850	1.000
6JXD_C	9D3N_G	1.000	1.376E-12	8.419E-01	9.882E-01	0.850	1.000
6JXD_C	2F8N_G	1.000	5.382E-12	9.708E-01	9.620E-01	1.000	0.991
6JXD_C	6QLD_i	1.000	1.850E-12	9.120E-01	9.548E-01	0.953	1.000
6JXD_C	6QLD_g	1.000	5.072E-12	9.179E-01	9.345E-01	0.972	0.990
6JXD_C	8OL1_C	1.000	5.996E-13	8.604E-01	8.534E-01	0.991	0.981
6JXD_C	7YRD_G	1.000	2.516E-11	9.384E-01	8.903E-01	1.000	0.947
6JXD_C	8JHF_C	1.000	9.952E-10	9.115E-01	8.727E-01	0.991	0.946
6ODM_E	6ODM_E	1.000	1.045E-22	1.000E+00	1.000E+00	1.000	1.000
6V1G_1	6V1G_1	1.000	6.475E-102	1.000E+00	1.000E+00	1.000	1.000
6V1G_1	6V1Z_1	1.000	3.174E-93	9.983E-01	9.964E-01	1.000	0.998
6V1G_1	7RL1_1	1.000	1.162E-92	9.953E-01	9.972E-01	1.000	1.000
6V1G_1	6V10_1	1.000	9.720E-89	9.960E-01	9.941E-01	1.000	0.998
6V1G_1	3RA4_A	1.000	2.893E-87	9.950E-01	9.969E-01	0.998	1.000
6V1G_1	1P5W_A	1.000	7.201E-26	7.472E-01	7.161E-01	0.996	0.998
6V1G_1	1MVM_A	1.000	5.611E-26	7.435E-01	7.069E-01	0.996	0.998
6V1G_1	4DPV_Z	1.000	7.150E-25	6.920E-01	6.467E-01	0.998	0.973
6V1G_1	1IJS_P	1.000	2.237E-23	7.461E-01	7.102E-01	0.996	0.998
6V1G_1	8T9X_A	1.000	2.454E-08	3.038E-01	3.577E-01	0.898	0.883
6V1G_1	8TJE_A	1.000	2.205E-07	3.179E-01	3.748E-01	0.946	0.923
6V1G_1	8ER8_A	0.975	5.855E-04	2.142E-01	3.136E-01	0.917	0.867
8RWV_E	8RWV_E	1.000	1.445E-93	1.000E+00	1.000E+00	1.000	1.000
8RWV_E	5ZR1_E	1.000	1.059E-16	6.990E-01	6.595E-01	0.974	0.974
8RWV_E	2QBY_A	1.000	1.316E-09	3.827E-01	4.382E-01	0.937	0.932
8RWV_E	2V1U_A	1.000	5.744E-09	3.533E-01	3.897E-01	0.965	0.935
8RWV_E	8RWV_D	1.000	1.095E-07	4.947E-01	4.976E-01	0.965	0.890
8RWV_E	2QBY_B	1.000	9.685E-08	3.959E-01	4.515E-01	0.956	0.921
8RWV_E	7JGS_D	1.000	5.084E-07	4.631E-01	4.545E-01	0.942	0.896
8RWV_E	3R8F_A	1.000	2.589E-05	3.541E-01	4.566E-01	0.726	0.809
8RWV_E	8UMV_D	1.000	4.499E-05	3.219E-01	4.052E-01	0.543	0.638
8RWV_E	8UMV_C	1.000	2.025E-05	3.083E-01	3.925E-01	0.719	0.843
8RWV_E	8UH7_C	1.000	9.401E-05	3.170E-01	4.053E-01	0.599	0.747
8RWV_E	7TFH_B	0.999	7.354E-05	3.175E-01	4.051E-01	0.712	0.841
8RWV_E	8TWB_2	0.999	3.742E-05	2.897E-01	3.551E-01	0.661	0.826
8RWV_E	8UK9_C	0.998	5.087E-05	2.664E-01	3.374E-01	0.603	0.747
8RWV_E	8UMV_B	0.996	5.752E-05	2.828E-01	3.645E-01	0.682	0.931
8RWV_E	8UNF_B	0.995	8.315E-05	2.637E-01	3.377E-01	0.594	0.734
8RWV_E	8DR0_D	0.994	2.362E-04	2.846E-01	3.457E-01	0.610	0.759
8RWV_E	8RWV_C	0.991	8.571E-06	2.936E-01	2.013E-01	0.968	0.686
8RWV_E	30GB_K	0.990	3.630E-04	3.627E-01	4.534E-01	0.754	0.939
8RWV_E	8TWB_3	0.990	1.537E-04	2.807E-01	3.501E-01	0.708	0.826
8RWV_E	8VCJ_B	0.986	3.860E-04	2.739E-01	2.496E-01	0.615	0.650
8RWV_E	8DQW_E	0.984	9.120E-04	3.294E-01	3.900E-01	0.717	0.822
8RWV_E	8FS3_C	0.978	4.105E-04	2.980E-01	3.710E-01	0.773	0.899
8RWV_E	8DR0_C	0.971	1.537E-04	2.671E-01	3.302E-01	0.768	0.885
8RWV_E	8DR1_C	0.961	2.840E-04	2.787E-01	3.446E-01	0.773	0.894
8RWV_E	7MCA_C	0.933	2.362E-04	3.301E-01	2.610E-01	0.944	0.908
9UP1_B	9UP1_B	1.000	5.603E-80	1.000E+00	1.000E+00	1.000	1.000
2LGD_A	2LGD_A	1.000	1.182E-18	1.000E+00	1.000E+00	1.000	1.000
2LGD_A	7XCR_L	1.000	3.391E-04	6.620E-01	6.974E-01	0.975	1.000
2LGD_A	8G6S_K	1.000	9.539E-04	6.574E-01	7.147E-01	0.926	0.986
2LGD_A	8SN4_M	1.000	9.539E-04	6.200E-01	6.501E-01	0.975	1.000
2PVI_A	2PVI_A	1.000	4.324E-34	1.000E+00	1.000E+00	1.000	1.000
2PVI_A	3PVI_A	1.000	1.742E-32	9.970E-01	9.970E-01	1.000	1.000
2PVI_A	1EYU_A	1.000	8.941E-31	9.902E-01	9.902E-01	1.000	1.000
4CMX_A	4CMX_A	1.000	2.355E-63	1.000E+00	1.000E+00	1.000	1.000
8WT9_A	8WT9_A	1.000	2.288E-59	1.000E+00	1.000E+00	1.000	1.000
8WT9_A	9T56_A	1.000	1.293E-49	9.874E-01	9.905E-01	0.997	1.000
8WT9_A	4LD0_A	1.000	1.871E-04	2.613E-01	4.802E-01	0.361	0.981
8WT9_A	6S16_B	1.000	2.205E-04	2.383E-01	4.113E-01	0.386	0.848
1BF6_A	1BF6_A	1.000	7.939E-65	1.000E+00	1.000E+00	1.000	1.000
1BF6_A	4PE8_A	1.000	1.096E-05	5.738E-01	6.316E-01	0.931	0.977
1BF6_A	6OHB_A	1.000	5.618E-06	5.167E-01	3.741E-01	0.959	0.662
1BF6_A	4DLF_A	1.000	1.484E-05	5.606E-01	5.668E-01	0.976	0.983
1BF6_A	6DWV_A	1.000	1.788E-04	5.520E-01	4.853E-01	0.976	0.962
2LD5_A	2LD5_A	1.000	1.643E-10	1.000E+00	1.000E+00	1.000	1.000
2LD5_A	8BYX_B	1.000	2.788E-07	6.838E-01	7.298E-01	0.910	0.984
2LD5_A	5NO6_A	1.000	5.243E-07	6.692E-01	7.146E-01	0.881	0.952
2LD5_A	7PSX_A	1.000	1.217E-06	6.838E-01	7.396E-01	0.866	0.951
2LD5_A	5EEA_G	1.000	1.057E-06	6.849E-01	7.225E-01	0.985	1.000
2LD5_A	1PUF_A	1.000	3.249E-06	6.957E-01	6.173E-01	0.970	0.831
2LD5_A	2H1K_B	1.000	1.418E-05	6.481E-01	7.118E-01	0.866	0.967
2LD5_A	6ES3_K	1.000	3.785E-05	6.864E-01	6.454E-01	0.866	0.806
2LD5_A	5LTY_K	1.000	4.060E-05	6.860E-01	6.527E-01	0.925	0.873
2LD5_A	6ES2_K	1.000	5.376E-05	6.743E-01	6.515E-01	0.896	0.857
2LD5_A	8PMN_A	1.000	4.060E-05	6.459E-01	6.890E-01	0.910	0.984
2LD5_A	4XIC_A	1.000	7.117E-05	6.508E-01	7.250E-01	0.851	0.966
2LD5_A	8R7F_E	1.000	5.012E-05	6.458E-01	6.797E-01	0.896	0.952
2LD5_A	7Q4N_K	1.000	6.186E-05	6.829E-01	6.917E-01	0.970	0.985
2LD5_A	8R7Z_A	1.000	6.186E-05	6.393E-01	7.012E-01	0.866	0.967
2LD5_A	8PMC_A	1.000	6.186E-05	6.405E-01	6.836E-01	0.866	0.935
2LD5_A	5LUX_K	1.000	8.189E-05	6.817E-01	7.179E-01	0.910	0.968
2LD5_A	8PMF_A	1.000	5.376E-05	6.434E-01	6.515E-01	0.910	0.924
2LD5_A	8PNA_A	1.000	6.186E-05	6.480E-01	6.480E-01	0.910	0.910
2LD5_A	9ANT_A	1.000	1.652E-04	6.574E-01	7.658E-01	0.806	0.964
2LD5_A	1HDD_C	1.000	1.338E-04	6.479E-01	7.419E-01	0.806	0.947
2LD5_A	36NB_A	1.000	6.186E-05	6.456E-01	7.037E-01	0.881	0.983
2LD5_A	3HDD_B	1.000	9.423E-05	6.298E-01	7.301E-01	0.821	0.982
2LD5_A	6WC5_I	1.000	1.540E-04	6.435E-01	7.570E-01	0.806	0.982
2LD5_A	9U18_F	1.000	1.163E-04	6.369E-01	6.973E-01	0.866	0.967
2LD5_A	7Q3O_C	1.000	1.772E-04	6.694E-01	7.059E-01	0.881	0.984
2LD5_A	8R7F_A	1.000	1.338E-04	6.504E-01	6.760E-01	0.896	0.938
2LD5_A	3RKQ_A	1.000	1.540E-04	6.358E-01	7.179E-01	0.836	0.966
2LD5_A	1DU0_B	1.000	1.772E-04	6.344E-01	7.360E-01	0.821	0.982
2LD5_A	1IG7_A	1.000	1.248E-04	6.250E-01	7.023E-01	0.851	0.983
2LD5_A	4RDU_D	1.000	1.248E-04	6.483E-01	6.916E-01	0.910	0.984
2LD5_A	2HOS_B	1.000	1.900E-04	6.437E-01	7.270E-01	0.851	0.983
2LD5_A	2HDD_B	1.000	2.699E-04	6.343E-01	7.413E-01	0.806	0.964
2LD5_A	1JGG_A	1.000	2.039E-04	6.363E-01	7.281E-01	0.836	0.982
2LD5_A	9YZL_D	1.000	2.699E-04	6.647E-01	7.541E-01	0.851	0.983
2LD5_A	9U19_F	1.000	2.039E-04	6.372E-01	7.050E-01	0.866	0.983
2LD5_A	9LYV_A	1.000	4.731E-04	6.560E-01	7.315E-01	0.866	0.983
2LD5_A	8OSB_E	1.000	6.264E-04	6.630E-01	7.093E-01	0.836	0.903
2LD5_A	2LKX_A	1.000	3.573E-04	6.546E-01	6.465E-01	0.851	0.838
2LD5_A	5HOD_A	1.000	4.112E-04	6.458E-01	6.990E-01	0.866	0.967
2LD5_A	4S0H_B	1.000	8.895E-04	6.314E-01	7.657E-01	0.776	0.981
2LD5_A	3CMY_A	1.000	9.542E-04	6.610E-01	7.267E-01	0.866	0.967
2LD5_A	1AHD_P	1.000	1.772E-04	6.233E-01	6.156E-01	0.985	0.941
2LD5_A	8IK5_C	1.000	8.895E-04	6.687E-01	6.687E-01	0.910	0.910
2LD5_A	1NK2_P	1.000	9.542E-04	6.606E-01	5.880E-01	0.910	0.792
2LD5_A	1ZQ3_P	1.000	6.264E-04	6.541E-01	6.465E-01	0.985	0.971
2O5I_C	2O5I_C	1.000	0.000E+00	1.000E+00	1.000E+00	1.000	1.000
2O5I_C	4XLR_C	1.000	0.000E+00	9.683E-01	9.700E-01	0.998	1.000
2O5I_C	7P5X_AC	1.000	0.000E+00	8.927E-01	8.911E-01	0.996	0.995
2O5I_C	8I23_C	1.000	0.000E+00	8.726E-01	8.402E-01	0.987	0.990
2O5I_C	6DVC_C	1.000	0.000E+00	8.792E-01	8.739E-01	0.995	0.989
2O5I_C	8X6G_C	1.000	0.000E+00	8.721E-01	8.473E-01	0.991	0.990
2O5I_C	6JCY_C	1.000	0.000E+00	8.816E-01	8.668E-01	0.996	0.979
2O5I_C	8DY9_C	1.000	0.000E+00	8.695E-01	8.702E-01	0.990	0.995
2O5I_C	6C04_C	1.000	0.000E+00	8.714E-01	8.774E-01	0.987	0.995
2O5I_C	9E88_C	1.000	0.000E+00	8.733E-01	8.763E-01	0.987	0.991
2O5I_C	6VW0_C	1.000	0.000E+00	8.743E-01	8.804E-01	0.987	0.995
2O5I_C	5VI5_C	1.000	0.000E+00	8.811E-01	8.857E-01	0.995	0.995
2O5I_C	6EDT_C	1.000	0.000E+00	8.747E-01	8.808E-01	0.984	0.994
2O5I_C	9M98_C	1.000	0.000E+00	8.837E-01	8.808E-01	0.993	0.992
2O5I_C	9ISN_C	1.000	0.000E+00	8.679E-01	8.701E-01	0.989	0.996
2O5I_C	8URW_C	1.000	0.000E+00	8.610E-01	8.907E-01	0.989	0.990
2O5I_C	8GZH_C	1.000	0.000E+00	8.637E-01	9.169E-01	0.974	0.990
2O5I_C	9GDR_C	1.000	0.000E+00	8.663E-01	7.341E-01	0.984	0.995
2O5I_C	9WSM_C	1.000	0.000E+00	8.642E-01	7.299E-01	0.984	0.993
2O5I_C	9L0X_C	1.000	0.000E+00	8.598E-01	7.213E-01	0.983	0.993
2O5I_C	9PFV_C	1.000	0.000E+00	8.672E-01	7.210E-01	0.984	0.993
2O5I_C	7F75_C	1.000	0.000E+00	8.706E-01	8.601E-01	0.989	0.993
2O5I_C	9N9Q_F	1.000	0.000E+00	8.520E-01	7.552E-01	0.984	0.996
2O5I_C	8RE4_C	1.000	0.000E+00	8.444E-01	7.102E-01	0.984	0.992
2O5I_C	8PIL_I	1.000	0.000E+00	8.460E-01	7.096E-01	0.985	0.993
2O5I_C	8K58_C	1.000	0.000E+00	8.468E-01	7.122E-01	0.985	0.993
2O5I_C	8T0L_I	1.000	4.495E-103	8.298E-01	6.979E-01	0.984	0.993
2O5I_C	6J9F_C	1.000	1.361E-99	8.383E-01	7.269E-01	0.981	0.992
2O5I_C	7F0R_C	1.000	2.212E-100	8.429E-01	7.172E-01	0.984	0.993
2O5I_C	8H40_A	1.000	3.234E-90	8.577E-01	8.899E-01	0.980	0.996
2O5I_C	8RDJ_C	1.000	1.100E-88	8.207E-01	8.799E-01	0.979	0.991
2O5I_C	6N4C_C	1.000	1.116E-91	8.377E-01	7.043E-01	0.986	0.993
2O5I_C	8WA1_B	1.000	5.440E-87	7.882E-01	8.790E-01	0.984	0.996
2O5I_C	8OKI_B	1.000	2.004E-57	6.918E-01	7.026E-01	0.972	0.983
2O5I_C	4V8S_AR	1.000	1.152E-53	6.776E-01	6.870E-01	0.980	1.000
2O5I_C	9K39_B	1.000	5.428E-53	6.706E-01	6.786E-01	0.987	1.000
2O5I_C	8QSZ_B	1.000	3.716E-52	6.854E-01	6.414E-01	0.974	0.983
2O5I_C	8A40_B	1.000	9.261E-53	6.630E-01	6.550E-01	0.969	0.977
2O5I_C	9FYX_B	1.000	6.657E-51	6.859E-01	6.792E-01	0.967	0.974
2O5I_C	8WAK_p	1.000	6.657E-51	6.885E-01	6.717E-01	0.966	0.975
2O5I_C	6EXV_B	1.000	3.015E-53	6.514E-01	6.433E-01	0.967	0.975
2O5I_C	6KF9_B	1.000	3.371E-54	6.572E-01	6.598E-01	0.977	0.997
2O5I_C	7XN7_B	1.000	1.082E-51	6.683E-01	6.443E-01	0.974	0.982
2O5I_C	8TVY_B	1.000	5.725E-53	6.544E-01	6.104E-01	0.983	1.000
2O5I_C	9MU8_B	1.000	4.135E-52	6.354E-01	6.122E-01	0.966	0.972
2O5I_C	5IYB_B	1.000	7.740E-49	6.757E-01	6.515E-01	0.971	0.974
2O5I_C	8JCH_B	1.000	1.558E-49	6.493E-01	6.293E-01	0.971	0.978
2O5I_C	9EH1_B	1.000	9.585E-49	6.660E-01	6.643E-01	0.970	0.995
2O5I_C	4BY1_B	1.000	1.477E-49	6.212E-01	6.281E-01	0.986	0.998
2O5I_C	6EU1_B	1.000	2.460E-44	6.662E-01	6.690E-01	0.979	0.980
2O5I_C	7OB9_B	1.000	8.956E-46	6.003E-01	5.953E-01	0.982	0.975
2O5I_C	8XX4_B	1.000	5.730E-42	6.379E-01	6.114E-01	0.967	0.965
2O5I_C	8XMC_B	1.000	5.458E-43	5.775E-01	5.959E-01	0.972	0.975
2O5I_C	8YQZ_B	1.000	1.148E-41	6.224E-01	5.857E-01	0.971	0.968
2O5I_C	5M5W_B	1.000	7.379E-39	6.457E-01	6.136E-01	0.972	0.979
2O5I_C	8P0J_B	1.000	7.858E-41	6.190E-01	6.011E-01	0.996	0.986
2O5I_C	7AOE_B	1.000	2.660E-38	6.135E-01	5.878E-01	0.968	0.974
2O5I_C	7S01_C	1.000	3.652E-26	3.513E-01	5.767E-01	0.501	0.971
2O5I_C	9RJS_C	1.000	4.960E-23	3.354E-01	5.088E-01	0.500	0.978
2O5I_C	7S01_c	1.000	2.071E-08	2.043E-01	4.131E-01	0.356	0.874
3F2B_A	3F2B_A	1.000	0.000E+00	1.000E+00	1.000E+00	1.000	1.000
3F2B_A	3E0D_A	1.000	2.390E-42	6.656E-01	5.824E-01	0.882	0.801
3F2B_A	4IQJ_D	1.000	9.330E-43	6.147E-01	5.254E-01	0.883	0.776
3F2B_A	5FKV_A	1.000	1.267E-40	6.684E-01	5.863E-01	0.884	0.776
3F2B_A	5M1S_A	1.000	1.017E-37	6.641E-01	7.078E-01	0.883	0.958
3F2B_A	8AAS_B	1.000	1.373E-04	7.626E-02	3.848E-01	0.088	0.449
3F2B_A	3A5U_A	1.000	9.038E-05	8.010E-02	6.022E-01	0.096	0.975
3F2B_A	9ZBT_A	1.000	1.606E-04	7.576E-02	6.735E-01	0.085	0.990
3F2B_A	2CCZ_A	1.000	1.373E-04	7.780E-02	5.618E-01	0.088	0.835
3F2B_A	8D0K_B	1.000	1.692E-04	7.510E-02	1.972E-01	0.088	0.287
3F2B_A	1GM5_A	1.000	6.269E-05	7.803E-02	1.048E-01	0.089	0.114
3F2B_A	5D8F_B	1.000	3.006E-04	8.546E-02	6.796E-01	0.097	0.861
3F2B_A	8D0B_B	1.000	2.197E-04	6.874E-02	1.849E-01	0.088	0.287
3F2B_A	3ULP_C	1.000	9.005E-04	7.496E-02	5.317E-01	0.092	1.000
3F2B_A	7K31_A	0.999	1.698E-05	1.353E-01	3.039E-01	0.306	0.833
3F2B_A	7K30_A	0.997	7.333E-05	1.451E-01	3.258E-01	0.309	0.858
8DF8_A	8DF8_A	1.000	0.000E+00	1.000E+00	1.000E+00	1.000	1.000
3C5G_B	3C5G_B	1.000	4.325E-67	1.000E+00	1.000E+00	1.000	1.000
3C5G_B	7M0D_B	1.000	3.079E-61	9.852E-01	9.535E-01	0.997	0.971
3C5G_B	3C5F_A	1.000	5.639E-60	9.733E-01	9.822E-01	0.985	1.000
3C5G_B	5IIO_A	1.000	2.726E-60	9.620E-01	9.677E-01	0.988	1.000
3C5G_B	1RZT_A	1.000	4.263E-60	9.560E-01	9.617E-01	0.988	1.000
3C5G_B	1XSL_A	1.000	2.854E-59	9.609E-01	9.666E-01	0.988	1.000
3C5G_B	5CWR_A	1.000	1.599E-57	9.673E-01	9.791E-01	0.985	1.000
3C5G_B	5DKW_A	1.000	4.375E-57	9.552E-01	9.848E-01	0.988	1.000
3C5G_B	3PML_B	1.000	5.786E-57	9.540E-01	9.685E-01	0.994	1.000
3C5G_B	4K4I_A	1.000	1.770E-56	9.577E-01	9.464E-01	0.985	0.979
3C5G_B	3HW8_A	1.000	6.181E-58	9.144E-01	9.197E-01	0.988	1.000
3C5G_B	9EWB_A	1.000	5.728E-56	9.359E-01	9.587E-01	0.985	1.000
3C5G_B	3MDA_A	1.000	2.619E-56	9.342E-01	9.454E-01	0.979	0.997
3C5G_B	8U0P_A	1.000	5.071E-55	9.332E-01	9.532E-01	0.997	0.972
3C5G_B	7M0E_A	1.000	1.854E-55	9.400E-01	9.485E-01	0.997	0.975
3C5G_B	3HX0_A	1.000	5.472E-57	9.191E-01	9.164E-01	0.997	1.000
3C5G_B	4XUS_A	1.000	2.476E-56	9.316E-01	9.483E-01	0.979	1.000
3C5G_B	7M49_A	1.000	2.192E-55	9.262E-01	9.515E-01	0.982	1.000
3C5G_B	9EWD_A	1.000	5.671E-55	9.345E-01	9.602E-01	0.982	1.000
3C5G_B	8U0O_A	1.000	1.536E-53	9.136E-01	9.782E-01	0.985	1.000
3C5G_B	9EWG_A	1.000	1.817E-53	9.320E-01	9.696E-01	0.982	1.000
3C5G_B	9EWC_C	1.000	4.203E-53	9.276E-01	9.619E-01	0.985	1.000
3C5G_B	6DIC_A	1.000	1.364E-30	8.632E-01	8.707E-01	0.979	0.997
3C5G_B	4O5K_A	1.000	1.804E-30	8.595E-01	8.670E-01	0.976	0.994
